PC1,PC2,Filename,Full title,Display title,Author,Genre,Publication date,,,,,,,,,,,,,,,,,,
0.010540553,-0.000507741,1692.arbuthnot.laws-chance.eebo.txt,"Of the laws of chance, or, A method of calculation of the hazards of game plainly demonstrated and applied to games at present most in use : which may be easily extended to the most intricate cases of chance imaginable.",Of the Laws of Chance,"Arbuthnot, John",Royal Society text,1692,,,,,,,,,,,,,,,,,,
0.010462428,-0.014911842,1692.boyle.general-air.eebo.txt,The general history of the air designed and begun by the Honble. Robert Boyle ...,The General History of Air,"Boyle, Robert",Royal Society text,1692,,,,,,,,,,,,,,,,,,
0.020928314,0.002952218,1692.boyle.general-heads.eebo.txt,"General heads for the natural history of a country great or small drawn out for the use of travellers and navigators / imparted by ... Robert Boyle ...; to which is added, other directions for navigators, etc. with particular observations of the most noted countries in the world ; by another hand.",General Heads,"Boyle, Robert",Royal Society text,1692,,,,,,,,,,,,,,,,,,
0.012076315,-0.000392225,1692.boyle.medicinal-experiments.eebo.txt,"Medicinal experiments, or, A collection of choice remedies for the most part simple, and easily prepared by ... R. Boyle ...",Medicinal Experiments,"Boyle, Robert",Royal Society text,1692,,,,,,,,,,,,,,,,,,
0.014131825,-0.006296343,1692.wallis.defense-sabbath.eebo.txt,A defense of the Christian Sabbath in answer to a treatise of Mr. Tho. Bampfield pleading for Saturday-sabbath / by John Wallis ...,A Defense of the Christian Sabbath,"Wallis, John",Royal Society text,1692,,,,,,,,,,,,,,,,,,
0.000839463,-0.002051138,1692.wallis.eighth-letter.eebo.txt,An eighth letter concerning the Sacred Trinity occasioned by some letters to him on that subject / by John Wallis ...,An Eighth Letter,"Wallis, John",Royal Society text,1692,,,,,,,,,,,,,,,,,,
0.003239357,0.007653705,1693.boyle.medicinal-annex.eebo.txt,"Medicinal experiments: or, A collection of choice and safe remedies. for the most part simple, and easily prepared: useful in families, and very serviceable to country people. By the Honourable R. Boyle, Esq; Fellow of the Royal Society. To which is annexed a catalogue of his",A Collection of Remedies,"Boyle, Robert",Royal Society text,1693,,,,,,,,,,,,,,,,,,
-0.003015925,0.007984464,1694.boyle.safe-remedies.eebo.txt,"Medicinal experiments, or, A collection of choice and safe remedies, for the most part simple and easily prepared very useful in families and fitted for the service of country people : the third and last volume, published from the author's original manuscripts : whereunto is added several other useful notes explicatory of the same / by ... R. Boyle ...",Safe Remedies,"Boyle, Robert",Royal Society text,1694,,,,,,,,,,,,,,,,,,
0.015279172,6.24914591699427e-05,1694.molesworth.denmark.eebo.txt,"An account of Denmark, as it was in the year 1692",An Account of Denmark,"Molesworth, Robert",Royal Society text,1694,,,,,,,,,,,,,,,,,,
-0.012265093,-0.013236413,1695.boyle.free-discourse.eebo.txt,"A free discourse against customary swearing ; and, A dissuasive from cursing by Robert Boyle ; published by John Williams.",A Discourse Against Swearing,"Boyle, Robert",Royal Society text,1695,,,,,,,,,,,,,,,,,,
0.002482796,0.010304549,1695.merret.physick.eebo.txt,"Dr. Merrett aged 81. and upwards, dr. in physick, of Oxford 53. years, practitioner in London from the year 1638. Fellow of both royal societies, keeper of Dr. Harvey's mus�um in the College of Physicians, censor eleven years, which never but one ever was, &c. makes to his parish of St. Andrews Holbourn this proposition following, viz. : That he will give without demand of any reward, to 150 persons, medicines of his own making ...",Dr. Merrett,"Merret, Christopher",Royal Society text,1695,,,,,,,,,,,,,,,,,,
-0.005015181,-0.000412712,1695.petty.quantulumcunque.eebo.txt,"Sir William Petty his Quantulumcunque concerning money to the Lord Marquess of Halyfax, anno 1682.",Quantulumcunque,"Petty, William",Royal Society text,1695,,,,,,,,,,,,,,,,,,
-0.01539199,-0.01157904,1696.wallis.anwer-sherlock.eebo.txt,An answer to Dr. Sherlock's examination of the Oxford decree in a letter from a member of that university to his friend in London.,An Answer to Dr. Sherlock,"Petty, William",Royal Society text,1696,,,,,,,,,,,,,,,,,,
-0.001854739,0.013478271,1697.evelyn.numismata.eebo.txt,"Numismata, a discourse of medals, ancient and modern together with some account of heads and effigies of illustrious, and famous persons in sculps, and taille-douce, of whom we have no medals extant, and of the use to be derived from them : to which is added a digression concerning physiognomy / by J. Evelyn, Esq.",Numismata,"Evelyn, John",Royal Society text,1697,,,,,,,,,,,,,,,,,,
-0.006349978,0.003513629,1697.wallis.infant-baptism.eebo.txt,A defense of infant-baptism in answer to a letter (here recited) from an anti-p�do-Baptist / by John Wallis ...,A Defense of Infant Baptism,"Wallis, John",Royal Society text,1697,,,,,,,,,,,,,,,,,,
0.01581151,0.001883487,1697.wallis.young-oxonian.eebo.txt,A brief letter from a young Oxonian to one of his late fellow-pupils upon the subject of magnetism,Letter from a Young Oxonian,"Wallis, John",Royal Society text,1697,,,,,,,,,,,,,,,,,,
-0.006006942,-0.001619111,1698.pepys.christ-hospital.eebo.txt,"Mr. Pepys to the President and Governours of Christ-Hospital upon the present state of the said hospital. To the Honour'd Sir John Moor, Kt. and President, and the rest of my honour'd friends, the governours of Christ-Hospital. : York-Buildings, Monday, Novem. 21. 1698.",To the President and Governors of Christ-Hospital,"Pepys, Samuel",Royal Society text,1698,,,,,,,,,,,,,,,,,,
0.013260021,-0.00278142,1698.pepys.christ-hospital10.eebo.txt,"Mr. Pepys to the Lord Mayor and Court of Aldermen upon the present state of Christ-Hospital. To the Right Honourable Sir Humphry Edwin, Lord Mayor. : York-Buildings, July 11, 1698.",Upon the Present State of Christ-Hospital,"Pepys, Samuel",Royal Society text,1698,,,,,,,,,,,,,,,,,,
0.000710922,0.009420189,1698.pepys.christ-hospital11.eebo.txt,"Mr. Pepys to the President and Governours of Christ-Hospital upon the present state of the said hospital. To the Honour'd Sir John Moor, Kt. and President, and the rest of my honour'd friends, the governours of Christ-Hospital. : York-Buildings, Monday, Novem. 21. 1698.",Upon the Present State of the Hospital,"Pepys, Samuel",Royal Society text,1698,,,,,,,,,,,,,,,,,,
-0.008797754,0.000878725,1699.pepys.francis-child.eebo.txt,"Mr. Pepys to the Right Honourable Sir Francis Child, Kt. Lord Mayor, and to the Court of Aldermen upon the present state of Christ-Hospital.",To the Right Honorable Sir Francis Child,"Pepys, Samuel",Royal Society text,1699,,,,,,,,,,,,,,,,,,
-0.000292939,0.01233465,1700.evelyn.journey-england.eebo.txt,A journey to England With some account of the manners and customs of that nation. Written at the command of a nobleman in France. Made English.,A Journey to England,"Evelyn, John",Royal Society text,1700,,,,,,,,,,,,,,,,,,
0.038337634,0.026281934,1728.newton.chronology-kingdoms.gut.txt,THE CHRONOLOGY OF ANCIENT KINGDOMS AMENDED. To which is Prefix d A SHORT CHRONICLE from the First Memory of Things in Europe to the Conquest of Persia by Alexander the Great.,The Chronology of Ancient Kingdoms,"Newton, Isaac",Royal Society text,1728,,,,,,,,,,,,,,,,,,
0.052852047,0.006604698,1730.newton.opticks.gut.txt,"Opticks: or, A Treatise of the Reflexions, Refractions, Inflexions and Colours of Light",Optics,"Newton, Isaac",Royal Society text,1730,,,,,,,,,,,,,,,,,,
0.045534103,0.017124821,1733.newton.oobservations-apocalypse.gut.txt,"Observations upon the Prophecies of Daniel, and the Apocalypse of St. John",Observations upon the Prophecies,"Newton, Isaac",Royal Society text,1733,,,,,,,,,,,,,,,,,,
-0.045714179,0.008005304,cavendish.62b-loves.txt,Loves Adventures,Loves Adventures,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.046356456,0.013261144,cavendish.62c-several.txt,The Several Wits,The Several Wits,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.026631279,0.013626837,cavendish.62d-youths.txt,"Youths Glory, and Deaths Banquet","Youths Glory, and Deaths Banquet","Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.033288322,0.011975868,cavendish.62e-lady.txt,The Lady Contemplation,The Lady Contemplation,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.040243129,0.009360656,cavendish.62f-wits.txt,Wits Cabal,Wits Cabal,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.049803439,0.011281096,cavendish.62g-unnatural.txt,The Unnatural Tragedy,The Unnatural Tragedy,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.04150607,0.013242147,cavendish.62h-public.txt,The Public Wooing,The Public Wooing,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.044297008,0.011940554,cavendish.62i-matrimonial.txt,The Matrimonial Trouble,The Matrimonial Trouble,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.037169268,0.014301288,cavendish.62j-natures.txt,"Nature�s Three Daughters, Beauty, Love and Wit",Nature's Three Daughters,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.037193612,0.009394887,cavendish.62k-religious.txt,The Religious,The Religious,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.018276385,0.007308313,cavendish.62l-hash.txt,The Comical Hash,The Comical Hash,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.030630503,0.014760849,cavendish.62m-bell.txt,Bell in Campo,Bell in Campo,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.032396328,0.005919502,cavendish.62n-apocriphal.txt,A Comedy of the Apocryphal Ladies,A Comedy of the Apocryphal Ladies,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.010247688,0.018433615,cavendish.62o-female.txt,The Female Academy,The Female Academy,"Cavendish, Margaret",drama,1662,,,,,,,,,,,,,,,,,,
-0.041003182,0.003600418,cavendish.68b-sociable.txt,"The Sociable Companions, or the Female Wits",The Sociable Companions,"Cavendish, Margaret",drama,1668,,,,,,,,,,,,,,,,,,
-0.038848735,0.009415118,cavendish.68c-presence.txt,The Presence,The Presence,"Cavendish, Margaret",drama,1668,,,,,,,,,,,,,,,,,,
-0.040750314,0.009844567,cavendish.68d-bridals.txt,The Bridals,The Bridals,"Cavendish, Margaret",drama,1668,,,,,,,,,,,,,,,,,,
-0.031085211,0.015141742,cavendish.68e-convent.txt,The Convent of Pleasure,The Convent of Pleasure,"Cavendish, Margaret",drama,1668,,,,,,,,,,,,,,,,,,
-0.035138833,0.008778839,cavendish.68f-piece.txt,A Piece of a Play,A Piece of a Play,"Cavendish, Margaret",drama,1668,,,,,,,,,,,,,,,,,,
-0.00356705,0.004183523,cavendish.blazing.txt,"The Description of a New World, Called the Blazing-World",The Blazing-World,"Cavendish, Margaret",fiction,1668,,,,,,,,,,,,,,,,,,
-0.027274989,0.003993389,cavendish.fancies.txt,Poems and Fancies,Poems and Fancies,"Cavendish, Margaret",verse,1653,,,,,,,,,,,,,,,,,,
0.007541306,0.000330787,cavendish.grounds.txt,Grounds of Natural Philosophy,Grounds of Natural Philosophy,"Cavendish, Margaret",philosophy,1668,,,,,,,,,,,,,,,,,,
-0.033575912,0.016917019,cavendish.letters.txt,CCXI Sociable Letters,CCXI Sociable Letters,"Cavendish, Margaret",commentary,1664,,,,,,,,,,,,,,,,,,
-0.02188389,0.008453943,cavendish.natpix.txt,Natures Pictures,Natures Pictures,"Cavendish, Margaret",fiction,1656,,,,,,,,,,,,,,,,,,
-0.012513809,0.00448259,cavendish.observations.txt,Observations upon Experimental Philosophy,Observations upon Experimental Philosophy,"Cavendish, Margaret",philosophy,1666,,,,,,,,,,,,,,,,,,
-0.004236082,0.011924971,cavendish.olio.txt,The World�s Olio,The World's Olio,"Cavendish, Margaret",commentary,1655,,,,,,,,,,,,,,,,,,
0.012210275,0.004019877,cavendish.opinions.txt,Philosophical and Physical Opinions,Philosophical and Physical Opinions,"Cavendish, Margaret",philosophy,1655,,,,,,,,,,,,,,,,,,
-0.035256167,0.022272429,cavendish.orations.txt,Orations of Divers Sorts,Orations of Divers Sorts,"Cavendish, Margaret",commentary,1662,,,,,,,,,,,,,,,,,,
-0.001039349,0.00290488,cavendish.philo-fancies.txt,Philosophical Fancies,Philosophical Fancies,"Cavendish, Margaret",philosophy,1653,,,,,,,,,,,,,,,,,,
-0.009098459,0.007896435,cavendish.philosophical.txt,Philosophical Letters,Philosophical Letters,"Cavendish, Margaret",philosophy,1664,,,,,,,,,,,,,,,,,,
-0.014952874,0.008474288,cavendish.william.txt,The Life of William Cavendish,The Life of William Cavendish,"Cavendish, Margaret",biography,1667,,,,,,,,,,,,,,,,,,
